uid,name_desc,seed,space,source_devices,sampling_metric,task_index,metric_device,sample_sizes,transfer_sample_size,representation,gnn_type,num_trials,sampling_method,opfpgcn,fgcn,rbgcn,efm,fcd,lr,weight_decay,epochs,transfer_epochs,cpu_gpu_device,hwemb_to_mlp,transfer_hwemb,spr,kdt,spr_std,kdt_std
450455977,study_6_3_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,zcp,3,silver_4114,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.6834470182506255,0.5012344160104988,0.039461995932113234,0.03582417076957601
450455977,study_6_3_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,zcp,3,silver_4114,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.6962386696575719,0.5104207677165354,0.033086776691730414,0.031177606136744317
450455977,study_6_3_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,zcp,3,silver_4114,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7188128509735702,0.5304420931758532,0.031371514839381075,0.030872778931901934
236696312,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,titanxp_32,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7543089680908422,0.5794956068126602,0.031916052873643325,0.037398600994103214
236696312,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,titanxp_32,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7638434206765372,0.5856612694046485,0.01043809942992242,0.012797373329797957
236696312,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,titanxp_32,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.766019173549789,0.5892486293952864,0.018216838292671345,0.02292328348985694
236696312,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,titanxp_32,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7572733459218164,0.5818510617166514,0.02283782507805627,0.027108919864944313
236696312,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,arch2vec,1,titanxp_32,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.771917082333358,0.5961696097063875,0.021928160767204,0.02854033319473348
482334538,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,cate,0,gold_6226,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8275500582412664,0.6283150153105862,0.016821072454610137,0.02021421950128876
482334538,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,cate,0,gold_6226,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8272313526216201,0.6296957020997377,0.017600931746527326,0.01976952151308479
482334538,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,cate,0,gold_6226,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8263677478178599,0.628144138232721,0.016663489890297267,0.019121111866398883
482334538,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,cate,0,gold_6226,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8285236601965451,0.629463309273841,0.011287344048569953,0.012901698666774397
482334538,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,cate,0,gold_6226,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8188167294858492,0.6187869094488189,0.012774974095052733,0.014647132387356121
632719211,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,silver_4114,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8201340641153348,0.6418633372596264,0.009983337085478569,0.011486203495519069
632719211,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,silver_4114,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8032958626226273,0.6257807421090467,0.016266669928484447,0.01845526012649078
632719211,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,silver_4114,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7998127362129198,0.6260769803895518,0.03635234807925356,0.03555738304470819
632719211,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,silver_4114,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8201553897315339,0.6429799461130913,0.018149578652782824,0.018778631179341355
632719211,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,arch2vec,4,silver_4114,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8133673390080244,0.6350603340402835,0.020470260537914623,0.022225011570136687
298704996,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,arch2vec,0,titanxp_1,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8305775231947751,0.6340906605424323,0.010934977076465624,0.012217250836290647
298704996,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,arch2vec,0,titanxp_1,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8239287358338928,0.6280006014873142,0.018536589452972787,0.02202309747558129
298704996,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,arch2vec,0,titanxp_1,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8303546676941544,0.6352457895888015,0.016321282206183934,0.020066086846900744
298704996,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,arch2vec,0,titanxp_1,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8286487581130846,0.6324707458442695,0.015178184706054578,0.019424952989393687
298704996,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,arch2vec,0,titanxp_1,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8368592824879449,0.6408847331583553,0.007636470525561025,0.009679736338046313
933404114,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,cate,4,titanxp_32,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8381044555113023,0.6613344841535596,0.009415695602120593,0.011515616088353867
933404114,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,cate,4,titanxp_32,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8450681402826598,0.6726963390358255,0.007878796471393796,0.009370717338349594
933404114,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,cate,4,titanxp_32,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8376447993361039,0.6644502680002723,0.008553183672183483,0.012347337170481518
933404114,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,cate,4,titanxp_32,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8334102639603277,0.6607403547942857,0.013989595532813976,0.01565956936067751
933404114,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,cate,4,titanxp_32,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8384643244537536,0.6661557234928632,0.012614528479898754,0.013163518891618329
171432881,study_6_3_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,a2vcatezcp,2,titan_rtx_32,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.827951897546237,0.6407439304461943,0.006888835003662891,0.008430197741935173
171432881,study_6_3_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,a2vcatezcp,2,titan_rtx_32,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8190139931636452,0.6317503280839897,0.014817444826212575,0.016804457473156374
171432881,study_6_3_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,a2vcatezcp,2,titan_rtx_32,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8282703488372093,0.6412606627296589,0.014254583647475252,0.01612811308533759
171432881,study_6_3_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,a2vcatezcp,2,titan_rtx_32,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8317153261002257,0.6472071850393701,0.010342574004239888,0.014147743422358541
171432881,study_6_3_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,a2vcatezcp,2,titan_rtx_32,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8473072315815173,0.664837598425197,0.00653639979505129,0.007837597539037539
242836476,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,params,0,gold_6226,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7805769827463426,0.5861630577427822,0.04065229126624956,0.039517100648059765
242836476,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,params,0,gold_6226,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8160489976906956,0.621104002624672,0.022162563371530993,0.02349051542865903
242836476,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,params,0,gold_6226,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8259972227308795,0.6301536526684165,0.019401330343925615,0.02266215066814579
242836476,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,params,0,gold_6226,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8258427180614051,0.6297708880139984,0.010062221769012522,0.01301440278027211
242836476,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,params,0,gold_6226,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8345862199637836,0.6388820538057743,0.011641304735069705,0.014455313290430366
258906986,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|2080ti_1|2080ti_32|2080ti_64|titan_rtx_1|titan_rtx_32|titan_rtx_64|titanx_1|titanx_32|titanx_64|titanxp_1|titanxp_32|titanxp_64,random,5,silver_4114,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.5889145618083559,0.42995991021521096,0.09054223985389076,0.07419121388758931
258906986,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|2080ti_1|2080ti_32|2080ti_64|titan_rtx_1|titan_rtx_32|titan_rtx_64|titanx_1|titanx_32|titanx_64|titanxp_1|titanxp_32|titanxp_64,random,5,silver_4114,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.6467699044056353,0.48526117355500287,0.0839899392663863,0.06875906681110713
258906986,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|2080ti_1|2080ti_32|2080ti_64|titan_rtx_1|titan_rtx_32|titan_rtx_64|titanx_1|titanx_32|titanx_64|titanxp_1|titanxp_32|titanxp_64,random,5,silver_4114,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.6540033086287218,0.48975875882687747,0.08823348935014445,0.07212067412989796
258906986,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|2080ti_1|2080ti_32|2080ti_64|titan_rtx_1|titan_rtx_32|titan_rtx_64|titanx_1|titanx_32|titanx_64|titanxp_1|titanxp_32|titanxp_64,random,5,silver_4114,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.6487050590197795,0.48147341569838575,0.07430614360472484,0.06220628554669959
258906986,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|2080ti_1|2080ti_32|2080ti_64|titan_rtx_1|titan_rtx_32|titan_rtx_64|titanx_1|titanx_32|titanx_64|titanxp_1|titanxp_32|titanxp_64,random,5,silver_4114,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.6897531711633575,0.5178775991918819,0.05942514041409856,0.051711393232669364
562087258,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,latency,1,silver_4210r,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.6196513559563577,0.4604982009685858,0.1030489456430943,0.08616289583260879
562087258,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,latency,1,silver_4210r,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7309368453048535,0.555172645589294,0.051872247409401794,0.04848600044423718
562087258,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,latency,1,silver_4210r,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7470430442516264,0.5693587264246547,0.03434597771046075,0.03583151427574105
562087258,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,latency,1,silver_4210r,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7714122685595408,0.5944110177037558,0.016411274812778133,0.019879374189722084
562087258,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,latency,1,silver_4210r,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7666689157033151,0.5925337735814885,0.02209846248162143,0.022233015173192535
387195336,study_6_3_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,latency,2,2080ti_1,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7321386879692364,0.5651943897637797,0.03252598136567103,0.030923895771069826
387195336,study_6_3_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,latency,2,2080ti_1,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8205694355429408,0.6411950459317586,0.030539255000324072,0.03126227044899306
387195336,study_6_3_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,latency,2,2080ti_1,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8394349325520356,0.660359251968504,0.018792982645481782,0.022800929894313163
387195336,study_6_3_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,latency,2,2080ti_1,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8514060878654703,0.6737614829396327,0.01784668359862191,0.023043581126508846
387195336,study_6_3_1,42,fbnet,essential_ph_1|gold_6226|gold_6240|pixel3|raspi4,latency,2,2080ti_1,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8551309856253433,0.6799458661417324,0.013190202332515957,0.014611273958545019
72670118,study_6_3_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,latency,3,titanx_32,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.695326519868156,0.5178190616797902,0.03415613995441758,0.03327845820091011
72670118,study_6_3_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,latency,3,titanx_32,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7334246055362266,0.5529199475065618,0.025025956551168627,0.02378874598477312
72670118,study_6_3_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,latency,3,titanx_32,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7538808330281388,0.5719529199475066,0.024495165901689146,0.028396107527414456
72670118,study_6_3_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,latency,3,titanx_32,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7800306529634377,0.5973999343832023,0.02531027787283614,0.02678060352258973
72670118,study_6_3_1,42,fbnet,essential_ph_1|pixel2|pixel3|raspi4|samsung_s7,latency,3,titanx_32,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7960782518464261,0.6146899606299214,0.02267074550918005,0.023994233309676045
866747347,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,params,4,samsung_a50,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.709467650510207,0.5451705202624103,0.14893974326814421,0.13342877400305914
866747347,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,params,4,samsung_a50,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7994059408087094,0.6271909071585535,0.03684325689239145,0.037861304924277264
866747347,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,params,4,samsung_a50,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7920342695500951,0.6207980802672118,0.04270287554193688,0.04019220064073686
866747347,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,params,4,samsung_a50,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7828137381902871,0.6136943995102372,0.05280291589941879,0.04916237392120625
866747347,study_6_3_1,42,fbnet,1080ti_64|2080ti_1|eyeriss|gold_6226|gold_6240|raspi4|samsung_s7|silver_4210r|titan_rtx_1|titan_rtx_32,params,4,samsung_a50,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8102162192162278,0.6377652328057279,0.036769800674522964,0.035776627110273865
749621470,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,zcp,0,titan_rtx_32,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7695896661173166,0.5648991141732286,0.024301219541331447,0.0256408600767849
749621470,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,zcp,0,titan_rtx_32,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8316728850027468,0.631691546369204,0.0053846525889007625,0.00667872870979859
749621470,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,zcp,0,titan_rtx_32,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8283863227125678,0.6279937664041996,0.004407423345242913,0.005431450745745272
749621470,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,zcp,0,titan_rtx_32,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8335224902846446,0.6356217191601051,0.0031057086221529216,0.004112786909632528
749621470,study_6_3_1,42,fbnet,1080ti_1|1080ti_32|1080ti_64|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,zcp,0,titan_rtx_32,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.8279507848582881,0.6281509733158356,0.004075610207311925,0.004629808993469841
453778756,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,a2vcatezcp,1,pixel2,256,5,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.724002246506169,0.5541861194555423,0.008420027175537277,0.01008772915028031
453778756,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,a2vcatezcp,1,pixel2,256,10,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7469598751319397,0.5765233316658468,0.011364524690854829,0.011120181574096517
453778756,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,a2vcatezcp,1,pixel2,256,15,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7453024201303158,0.5718796153715487,0.011923272460831687,0.011193133112753755
453778756,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,a2vcatezcp,1,pixel2,256,20,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7425863863461682,0.5658888880150628,0.019581499318113253,0.018875616069988888
453778756,study_6_3_1,42,fbnet,2080ti_1|essential_ph_1|silver_4114|titan_rtx_1|titan_rtx_32,a2vcatezcp,1,pixel2,256,30,adj_gin,ensemble,3,cosine,128_128,128_128_128,128_128_128,add,128_128,0.001,1e-05,150,20,cuda:0,False,True,0.7759686464756452,0.6020058128723845,0.012076520998105699,0.012285475185155808
