seed,name_desc,num_trials,search_space,meta_train_devices,meta_valid_devices,num_inner_tasks,num_meta_train_sample,num_samples,num_query,meta_lr,num_episodes,num_train_updates,num_eval_updates,alpha_on,inner_lr,second_order,hw_embed_on,hw_embed_dim,layer_size,transfer_device,spr,spr_std,kdt,kdt_std
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,gold_6226,0.9798843342932025,0.002999420706039408,0.8822079031049336,0.008579883589504013
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,fpga,0.975318100420893,0.00663812054946186,0.875052995710961,0.016453709617186122
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,pixel2,0.756203550693669,0.06975058738762345,0.5743136385197075,0.0786955457731391
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,raspi4,0.8783235046840331,0.031949335086015475,0.7225863748533531,0.05045317467477936
42,help_baselines,3,nasbench201,1080ti_1|1080ti_32|1080ti_256|silver_4114|silver_4210r|samsung_a50|pixel3|essential_ph_1|samsung_s7,titanx_1|titanx_32|titanx_256|gold_6240,9,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,eyeriss,0.8612061070371988,0.039798221648348224,0.6967269000808409,0.049270897052855776
42,help_baselines,3,nasbench201,desktop_gpu_gtx_1080ti_fp32|embedded_gpu_jetson_nano_fp16|eyeriss|mobile_dsp_snapdragon_675_hexagon_685_int8|mobile_gpu_snapdragon_855_adreno_640_int8,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,1080ti_1,0.9186879698278917,0.03693965743737946,0.7608360263782544,0.06036115978433055
42,help_baselines,3,nasbench201,desktop_gpu_gtx_1080ti_fp32|embedded_gpu_jetson_nano_fp16|eyeriss|mobile_dsp_snapdragon_675_hexagon_685_int8|mobile_gpu_snapdragon_855_adreno_640_int8,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,2080ti_1,0.9101383435466777,0.02184530290801642,0.7420529518002801,0.031372293381914836
42,help_baselines,3,nasbench201,desktop_gpu_gtx_1080ti_fp32|embedded_gpu_jetson_nano_fp16|eyeriss|mobile_dsp_snapdragon_675_hexagon_685_int8|mobile_gpu_snapdragon_855_adreno_640_int8,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titanxp_1,0.9109154341488709,0.04150537045617863,0.7423865695929136,0.06650893206230482
42,help_baselines,3,nasbench201,desktop_gpu_gtx_1080ti_fp32|embedded_gpu_jetson_nano_fp16|eyeriss|mobile_dsp_snapdragon_675_hexagon_685_int8|mobile_gpu_snapdragon_855_adreno_640_int8,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,2080ti_32,0.9639186374979581,0.012509954195509865,0.8388403322282274,0.03179240491218208
42,help_baselines,3,nasbench201,desktop_gpu_gtx_1080ti_fp32|embedded_gpu_jetson_nano_fp16|eyeriss|mobile_dsp_snapdragon_675_hexagon_685_int8|mobile_gpu_snapdragon_855_adreno_640_int8,titanx_1|titanx_32|titanx_256|gold_6240,5,900,6,1000,0.0001,2000,2,2,True,0.001,True,True,10,100,titanxp_32,0.9343864639115456,0.016364889608278792,0.7785841047210439,0.034126323229523844
